id,uploadSum,0to1,1to2,2to3,3to4,4to5,5to6,6to7,7to8,8to9,9to10,10to11,11to12,12to13,13to14,14to15,15to16,16to17,17to18,18to19,19to20,20to21,21to22,22to23,23to24,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate,dayRate,afternoonRate,nightRate,deepRate,timeType,caseNumFinish,avgUploadNum,avgScore,avgScoreIgnoreUndo,avgTimeSpan,uploadSumOfType0,avgUploadNumOfType0,avgUploadNumIgnoreUndoOfType0,avgScoreOfType0,avgScoreIgnoreUndoOfType0,uploadSumOfType1,avgUploadNumOfType1,avgUploadNumIgnoreUndoOfType1,avgScoreOfType1,avgScoreIgnoreUndoOfType1,uploadSumOfType2,avgUploadNumOfType2,avgUploadNumIgnoreUndoOfType2,avgScoreOfType2,avgScoreIgnoreUndoOfType2,uploadSumOfType3,avgUploadNumOfType3,avgUploadNumIgnoreUndoOfType3,avgScoreOfType3,avgScoreIgnoreUndoOfType3,uploadSumOfType4,avgUploadNumOfType4,avgUploadNumIgnoreUndoOfType4,avgScoreOfType4,avgScoreIgnoreUndoOfType4,uploadSumOfType5,avgUploadNumOfType5,avgUploadNumIgnoreUndoOfType5,avgScoreOfType5,avgScoreIgnoreUndoOfType5,uploadSumOfType6,avgUploadNumOfType6,avgUploadNumIgnoreUndoOfType6,avgScoreOfType6,avgScoreIgnoreUndoOfType6,uploadSumOfType7,avgUploadNumOfType7,avgUploadNumIgnoreUndoOfType7,avgScoreOfType7,avgScoreIgnoreUndoOfType7,finishRateOfType0,finishRateOfType1,finishRateOfType2,finishRateOfType3,finishRateOfType4,finishRateOfType5,finishRateOfType6,finishRateOfType7,userAbility,userAbilityOfType0,userAbilityOfType1,userAbilityOfType2,userAbilityOfType3,userAbilityOfType4,userAbilityOfType5,userAbilityOfType6,userAbilityOfType7
16,340,63,55,12,0,0,0,0,1,2,0,5,7,5,9,11,4,21,12,13,20,13,13,25,49,0.18529411764705886,0.16176470588235295,0.035294117647058816,0.0,0.0,0.0,0.0,0.0029411764705882357,0.005882352941176471,0.0,0.014705882352941175,0.020588235294117647,0.014705882352941175,0.026470588235294117,0.032352941176470584,0.011764705882352941,0.06176470588235295,0.035294117647058816,0.03823529411764706,0.05882352941176471,0.03823529411764706,0.03823529411764706,0.07352941176470587,0.14411764705882352,0.044117647058823525,0.1823529411764706,0.3911764705882353,0.38235294117647056,2,187,1.818181818181818,86.7667,92.79860962566843,1185.4625668449194,17,1.4166666666666667,1.5454545454545454,91.66666666666669,100.0,40,1.3333333333333333,1.3793103448275863,96.66666666666669,100.0,11,0.7857142857142857,1.2222222222222223,64.28571428571429,100.0,37,1.2758620689655171,1.5416666666666667,39.770344827586214,48.05583333333333,66,1.8857142857142857,1.8857142857142857,100.0,100.0,38,2.1111111111111107,2.375,86.1111111111111,96.875,89,2.78125,2.78125,100.0,100.0,72,1.3584905660377358,1.3846153846153846,97.16981132075472,99.03846153846152,0.9166666666666666,0.9666666666666668,0.6428571428571429,0.8275862068965517,1.0,0.8888888888888888,1.0,0.981132075471698,74.76537931894472,74.81537378148123,80.29223038397953,54.89458403642669,65.76074782707924,81.77525876015213,73.42372846132255,84.33104557415895,82.83006572695753
18,193,9,13,19,18,2,0,0,0,0,0,0,0,0,2,4,6,5,6,14,15,19,21,16,24,0.046632124352331605,0.06735751295336788,0.09844559585492227,0.0932642487046632,0.010362694300518135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.02072538860103627,0.031088082901554407,0.02590673575129533,0.031088082901554407,0.07253886010362694,0.07772020725388601,0.09844559585492227,0.1088082901554404,0.08290155440414508,0.1243523316062176,0.0,0.11917098445595856,0.5647668393782384,0.3160621761658031,2,159,1.2138364779874211,59.5065,74.85094339622641,483.8863731656185,14,1.1666666666666667,1.1666666666666667,95.0,95.0,34,1.1333333333333333,1.1333333333333333,83.55566666666667,83.55566666666667,13,0.9285714285714286,1.3,48.36714285714286,67.714,27,0.9310344827586208,1.08,35.28689655172414,40.9328,29,0.8285714285714286,1.0357142857142858,70.85714285714286,88.57142857142857,27,1.5,1.6875,66.85166666666666,75.208125,40,1.25,1.25,77.9240625,77.9240625,36,0.6792452830188679,1.2857142857142858,42.967358490566035,81.33107142857143,1.0,1.0,0.7142857142857143,0.8620689655172413,0.8,0.8888888888888888,1.0,0.5283018867924528,68.43534623193841,81.34043690188655,80.68868290868112,58.249989406471684,68.11760950808542,63.579776598729495,71.4609518895009,81.40502573948675,42.64029690266542
19,268,7,6,29,26,17,0,0,0,4,16,10,10,4,11,18,18,11,17,4,10,20,14,9,7,0.026119402985074626,0.022388059701492536,0.1082089552238806,0.09701492537313433,0.06343283582089553,0.0,0.0,0.0,0.01492537313432836,0.059701492537313425,0.037313432835820885,0.037313432835820885,0.01492537313432836,0.04104477611940298,0.06716417910447761,0.06716417910447761,0.04104477611940298,0.06343283582089553,0.01492537313432836,0.037313432835820885,0.07462686567164177,0.05223880597014925,0.033582089552238806,0.026119402985074626,0.14925373134328354,0.2947761194029851,0.2388059701492537,0.31716417910447764,3,200,1.34,100.0,100.0,447.8436666666668,13,1.0833333333333333,1.0833333333333333,100.0,100.0,44,1.4666666666666666,1.4666666666666666,100.0,100.0,18,1.2857142857142858,1.2857142857142858,100.0,100.0,32,1.1034482758620692,1.1034482758620692,100.0,100.0,60,1.7142857142857142,1.7142857142857142,100.0,100.0,24,1.3333333333333333,1.3333333333333333,100.0,100.0,37,1.15625,1.15625,100.0,100.0,70,1.320754716981132,1.320754716981132,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.04441463837065,82.29140373778381,84.06141512696037,90.12470438754734,88.71363112913455,81.77525876015213,84.49560571925068,84.33104557415895,84.56225267197748
20,211,4,0,0,0,0,0,1,10,12,20,11,17,7,4,6,3,16,18,10,15,17,14,7,19,0.018957345971563986,0.0,0.0,0.0,0.0,0.0,0.0047393364928909965,0.04739336492890995,0.05687203791469194,0.0947867298578199,0.05213270142180095,0.08056872037914692,0.03317535545023697,0.018957345971563986,0.02843601895734597,0.014218009478672985,0.07582938388625593,0.08530805687203792,0.04739336492890995,0.07109004739336493,0.08056872037914692,0.06635071090047394,0.03317535545023697,0.09004739336492891,0.33649289099526064,0.2559241706161137,0.3886255924170616,0.018957345971563986,2,166,1.2710843373493976,79.375,95.63253012048193,1.8113453815261045,21,1.75,1.75,100.0,100.0,26,0.8666666666666667,1.0833333333333333,71.33333333333333,89.16666666666669,14,1.0,1.1666666666666667,75.71428571428571,88.33333333333331,31,1.0689655172413792,1.3478260869565215,79.3103448275862,100.0,37,1.0571428571428572,1.1212121212121209,93.14285714285714,98.78787878787878,30,1.6666666666666667,2.0,81.94444444444444,98.33333333333331,21,0.65625,1.1052631578947372,56.25,94.73684210526315,55,1.0377358490566038,1.1458333333333333,86.03773584905659,95.0,1.0,0.8,0.8571428571428571,0.7931034482758621,0.9428571428571428,0.8333333333333334,0.59375,0.9056603773584906,70.0371544424057,82.29140373778381,64.6085693134176,71.65339521332766,70.37603661313523,77.01089774143813,69.96435051803944,48.8508642027564,75.54171819934727
21,92,0,0,0,0,0,0,0,0,0,0,2,2,1,0,5,5,8,6,10,3,11,17,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.010869565217391304,0.0,0.05434782608695652,0.05434782608695652,0.08695652173913042,0.06521739130434782,0.10869565217391304,0.03260869565217391,0.11956521739130435,0.18478260869565216,0.11956521739130435,0.11956521739130435,0.043478260869565216,0.2717391304347826,0.6847826086956521,0.0,2,92,1.0,46.0,100.0,0.0,10,0.8333333333333334,1.0,83.33333333333333,100.0,28,0.9333333333333332,1.0,93.33333333333331,100.0,10,0.7142857142857143,1.0,71.42857142857143,100.0,0,0.0,-0.0,0.0,-0.0,33,0.9428571428571428,1.0,94.28571428571428,100.0,17,0.9444444444444444,1.0,94.44444444444444,100.0,3,0.09375,1.0,9.375,100.0,9,0.16981132075471694,1.0,16.9811320754717,100.0,0.8333333333333334,0.9333333333333332,0.7142857142857143,0.0,0.9428571428571428,0.9444444444444444,0.09375,0.16981132075471694,48.19263095403946,67.16311342031798,77.51933471101115,63.13384598068639,0.0,76.69327832258716,79.78753685842923,7.7652834880574435,13.47865485122631
22,180,0,0,0,0,0,0,0,0,0,3,17,24,6,14,5,7,15,11,19,15,16,0,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.09444444444444444,0.13333333333333333,0.03333333333333333,0.07777777777777778,0.027777777777777776,0.03888888888888889,0.08333333333333333,0.06111111111111111,0.10555555555555557,0.08333333333333333,0.08888888888888889,0.0,0.1,0.05555555555555555,0.24444444444444444,0.32222222222222224,0.43333333333333335,0.0,2,167,1.0778443113772456,82.0643,98.2805988023952,0.3270459081836327,14,1.1666666666666667,1.1666666666666667,100.0,100.0,15,0.5,1.0714285714285714,46.66666666666666,100.0,12,0.8571428571428571,1.0909090909090908,71.63285714285716,91.16909090909093,22,0.7586206896551724,1.0,75.17241379310343,99.0909090909091,38,1.0857142857142856,1.0857142857142856,99.42857142857143,99.42857142857143,18,1.0,1.0,100.0,100.0,33,1.03125,1.064516129032258,96.875,100.0,49,0.9245283018867924,1.1666666666666667,76.41509433962264,96.42857142857143,1.0,0.4666666666666667,0.7857142857142857,0.7586206896551724,1.0,1.0,0.96875,0.7924528301886793,70.95811794113779,82.29140373778381,38.24465247632603,66.91991078952933,66.90334872893368,81.71760760597472,84.49560571925068,81.20457448773652,65.88783998356755
23,363,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,72,35,18,180,37,4,0.005509641873278237,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011019283746556474,0.02203856749311295,0.19834710743801653,0.09641873278236916,0.04958677685950413,0.4958677685950413,0.1019283746556474,0.011019283746556474,0.0,0.033057851239669415,0.9531680440771351,0.013774104683195593,2,197,1.8426395939086293,91.3639,92.75522842639593,20.46548223350253,21,1.75,1.75,94.16666666666669,94.16666666666669,77,2.566666666666667,2.566666666666667,91.5,91.5,56,4.0,4.0,83.57142857142857,83.57142857142857,48,1.6551724137931034,1.7777777777777777,83.44827586206897,89.62962962962963,61,1.7428571428571429,1.7428571428571429,100.0,100.0,25,1.3888888888888888,1.3888888888888888,100.0,100.0,67,2.09375,2.09375,86.25,86.25,67,1.2641509433962264,1.2884615384615383,89.58075471698116,91.30346153846158,1.0,1.0,1.0,0.9310344827586208,1.0,1.0,1.0,0.981132075471698,82.61991596243386,81.54463050178248,82.40732705874481,86.7375038609633,80.54632876031543,81.77525876015213,84.49560571925068,82.19057891927541,81.26209411898672
24,37,0,0,0,0,0,0,0,0,4,4,2,7,3,0,0,0,0,4,1,0,0,3,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810813,0.10810810810810813,0.054054054054054064,0.1891891891891892,0.08108108108108109,0.0,0.0,0.0,0.0,0.10810810810810813,0.027027027027027032,0.0,0.0,0.08108108108108109,0.10810810810810813,0.13513513513513514,0.4594594594594595,0.1891891891891892,0.35135135135135137,0.0,0,28,1.3214285714285714,13.5,96.42857142857143,0.047619047619047616,11,0.9166666666666666,1.375,66.66666666666667,100.0,12,0.4,1.2,33.333333333333336,100.0,5,0.35714285714285715,1.25,28.57142857142857,100.0,0,0.0,-0.0,0.0,-0.0,13,0.37142857142857133,1.4444444444444444,22.857142857142854,88.8888888888889,5,0.2777777777777778,1.25,22.222222222222218,100.0,0,0.0,-0.0,0.0,-0.0,6,0.11320754716981132,1.0,11.320754716981131,100.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.0,0.2571428571428571,0.2222222222222222,0.0,0.11320754716981132,18.70100462234241,53.58730871488436,26.653330096840065,23.697968662939342,0.0,19.973657596275494,16.874628272382417,0.0,8.821143635417613
25,213,4,11,8,3,1,0,0,0,0,8,12,22,15,6,4,15,14,19,3,7,21,26,9,5,0.018779342723004692,0.051643192488262914,0.03755868544600939,0.014084507042253518,0.004694835680751174,0.0,0.0,0.0,0.0,0.03755868544600939,0.056338028169014086,0.10328638497652584,0.07042253521126761,0.028169014084507043,0.018779342723004692,0.07042253521126761,0.06572769953051644,0.0892018779342723,0.014084507042253518,0.03286384976525822,0.09859154929577464,0.12206572769953053,0.04225352112676056,0.023474178403755867,0.1971830985915493,0.3427230046948357,0.3333333333333333,0.1267605633802817,1,159,1.339622641509434,79.89949748743719,100.0,10.381761006289308,23,0.9583333333333334,1.0952380952380951,87.5,100.0,29,0.9666666666666668,1.1153846153846154,86.66666666666669,100.0,3,0.2,1.0,20.0,100.0,56,1.6,2.8,57.14285714285714,100.0,36,1.0285714285714285,1.3333333333333333,77.14285714285714,100.0,17,0.9444444444444444,1.0625,88.8888888888889,100.0,28,0.9655172413793104,1.0,96.55172413793105,100.0,49,0.98,1.1136363636363635,88.0,100.0,0.875,0.8666666666666667,0.2,0.5714285714285714,0.7714285714285715,0.8888888888888888,0.9655172413793104,0.88,62.53784135421641,70.60994197795183,69.25667697777344,17.06299047115389,51.778203871245715,61.57888325219534,78.07026766343536,79.09756401675502,72.84820260322066
26,980,0,0,0,0,0,0,0,2,23,78,124,141,157,52,17,47,109,61,94,4,9,21,33,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020408163265306124,0.02346938775510204,0.07959183673469387,0.12653061224489795,0.14387755102040814,0.16020408163265307,0.053061224489795916,0.017346938775510204,0.04795918367346939,0.11122448979591837,0.06224489795918368,0.09591836734693876,0.004081632653061225,0.009183673469387756,0.021428571428571432,0.0336734693877551,0.00816326530612245,0.3755102040816327,0.4520408163265306,0.17244897959183675,0.0,1,154,6.363636363636362,74.625,96.91558441558443,317.14740259740256,64,4.0,4.571428571428571,87.5,100.0,112,5.090909090909091,5.894736842105262,86.36363636363636,100.0,89,4.238095238095238,11.125,33.333333333333336,87.5,1,0.03333333333333333,1.0,3.333333333333333,100.0,97,2.771428571428572,2.9393939393939394,91.42857142857143,96.96969696969695,301,15.842105263157894,17.705882352941178,84.21052631578948,94.11764705882355,134,4.0606060606060606,4.32258064516129,91.66666666666669,97.58064516129032,264,5.5,5.617021276595745,95.83333333333331,97.87234042553192,0.875,0.8636363636363636,0.3809523809523809,0.03333333333333333,0.9428571428571428,0.8947368421052632,0.9393939393939394,0.9791666666666666,61.862658925570294,70.67893142471839,70.11370157292713,37.40950364083034,2.5823713130909374,74.45930632047379,84.10551275115184,76.2339375047368,79.31800687663315
27,179,13,11,12,8,0,0,0,0,0,2,8,9,1,4,7,5,7,5,15,13,18,9,8,24,0.07262569832402235,0.06145251396648045,0.0670391061452514,0.0446927374301676,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0446927374301676,0.05027932960893855,0.00558659217877095,0.0223463687150838,0.03910614525139665,0.027932960893854747,0.03910614525139665,0.027932960893854747,0.08379888268156424,0.07262569832402235,0.1005586592178771,0.05027932960893855,0.0446927374301676,0.1340782122905028,0.10614525139664804,0.16201117318435754,0.4860335195530726,0.2458100558659218,2,139,1.287769784172662,67.85,97.62589928057554,275.0416067146284,16,1.3333333333333333,1.3333333333333333,100.0,100.0,44,1.4666666666666666,1.5172413793103448,93.33333333333331,96.55172413793105,13,0.9285714285714286,1.3,64.28571428571429,90.0,11,0.3793103448275862,1.2222222222222223,31.03448275862069,100.0,32,0.9142857142857144,1.0666666666666669,83.42857142857143,97.33333333333331,24,1.3333333333333333,2.0,66.66666666666667,100.0,31,0.96875,1.148148148148148,81.25,96.29629629629628,35,0.660377358490566,1.1290322580645162,57.54716981132076,98.38709677419355,1.0,0.9666666666666668,0.7142857142857143,0.3103448275862069,0.8571428571428571,0.6666666666666666,0.84375,0.5849056603773585,61.29332151718645,82.29140373778381,79.19841022030569,59.16941178454532,26.876529473215903,69.13259621102509,55.15909272670778,70.25613572607563,48.26299225783236
29,506,0,0,0,0,0,0,0,34,22,64,92,48,2,1,5,10,8,11,4,5,12,100,59,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719367588932806,0.043478260869565216,0.12648221343873514,0.18181818181818185,0.09486166007905138,0.003952569169960474,0.001976284584980237,0.009881422924901186,0.01976284584980237,0.015810276679841896,0.021739130434782608,0.007905138339920948,0.009881422924901186,0.023715415019762844,0.1976284584980237,0.116600790513834,0.05731225296442687,0.5138339920948617,0.07312252964426877,0.4130434782608696,0.0,0,200,2.53,97.8,97.8,488.37825000000015,13,1.0833333333333333,1.0833333333333333,100.0,100.0,35,1.1666666666666667,1.1666666666666667,96.0,96.0,25,1.7857142857142858,1.7857142857142858,82.85714285714286,82.85714285714286,168,5.793103448275862,5.793103448275862,100.0,100.0,63,1.8,1.8,98.57142857142857,98.57142857142857,33,1.8333333333333333,1.8333333333333333,95.0,95.0,80,2.5,2.5,99.375,99.375,116,2.188679245283019,2.188679245283019,99.24528301886794,99.24528301886794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.91864472862166,82.29140373778381,82.55008027019983,84.30575664126081,88.71363112913455,81.55597071746385,83.28655665744165,84.25855162172601,84.38720705396274
30,561,0,0,0,0,0,0,0,0,6,48,99,115,9,67,27,17,36,37,0,1,0,27,40,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106951871657754,0.0855614973262032,0.17647058823529413,0.2049910873440285,0.016042780748663103,0.11942959001782533,0.0481283422459893,0.030303030303030307,0.06417112299465241,0.0659536541889483,0.0,0.0017825311942959,0.0,0.0481283422459893,0.07130124777183601,0.0570409982174688,0.4777183600713012,0.3440285204991087,0.17825311942959002,0.0,0,200,2.805,100.0,100.0,30.312833333333327,28,1.75,1.75,100.0,100.0,69,3.136363636363636,3.136363636363636,100.0,100.0,28,1.3333333333333333,1.3333333333333333,100.0,100.0,65,2.1666666666666665,2.1666666666666665,100.0,100.0,157,4.485714285714286,4.485714285714286,100.0,100.0,40,2.1052631578947367,2.1052631578947367,100.0,100.0,102,3.0909090909090913,3.0909090909090913,100.0,100.0,115,2.395833333333333,2.395833333333333,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.22006031281512,85.01853834442613,85.78988395121581,100.0,94.6547999213338,79.47391474223245,97.13050362649217,82.00934285641185,81.68349906040876
31,225,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,67,27,64,14,1,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444444444444445,0.008888888888888889,0.004444444444444445,0.0,0.0,0.2977777777777777,0.12,0.28444444444444444,0.06222222222222223,0.004444444444444445,0.2088888888888889,0.004444444444444445,0.0,0.31555555555555553,0.6844444444444444,0.0,2,196,1.1479591836734695,91.5889,93.4580612244898,2.8190476190476184,16,1.3333333333333333,1.3333333333333333,94.16666666666669,94.16666666666669,34,1.1333333333333333,1.1724137931034482,90.83333333333331,93.96551724137932,18,1.2857142857142858,1.5,75.0,87.5,37,1.2758620689655171,1.3214285714285714,86.89655172413794,90.0,36,1.0285714285714285,1.0285714285714285,100.0,100.0,18,1.0,1.0,100.0,100.0,38,1.1875,1.1875,88.28125,88.28125,56,1.0566037735849056,1.0769230769230769,89.58075471698116,91.30346153846158,1.0,0.9666666666666668,0.8571428571428571,0.9655172413793104,1.0,1.0,1.0,0.981132075471698,81.15378710295171,81.54463050178248,79.76163677214292,74.44943943368234,83.76269897891943,81.77525876015213,84.49560571925068,82.17893253869688,81.26209411898672
32,1034,0,0,0,0,0,0,0,2,29,33,9,73,0,123,91,111,7,14,7,36,32,141,32,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019342359767891683,0.02804642166344294,0.031914893617021274,0.008704061895551255,0.07059961315280464,0.0,0.11895551257253385,0.08800773694390715,0.10735009671179883,0.006769825918762089,0.013539651837524178,0.006769825918762089,0.03481624758220503,0.030947775628626693,0.13636363636363635,0.030947775628626693,0.2843326885880077,0.14119922630560927,0.3346228239845261,0.5241779497098646,0.0,2,200,5.17,66.03805,66.03805,3896.218166666664,43,3.071428571428572,3.071428571428572,95.0,95.0,87,3.782608695652174,3.782608695652174,93.47826086956522,93.47826086956522,75,5.0,5.0,58.23266666666667,58.23266666666667,262,8.451612903225808,8.451612903225808,49.623548387096776,49.623548387096776,92,2.628571428571429,2.628571428571429,96.34914285714287,96.34914285714287,88,4.4,4.4,71.095,71.095,246,8.2,8.2,65.0,65.0,220,4.150943396226415,4.150943396226415,46.257924528301885,46.257924528301885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.35610114403794,82.16796480638295,83.65120074211467,82.61839581452186,82.06529588875522,83.05399914182004,85.76848609083676,81.29182470999679,78.23164195787525
33,108,0,0,0,0,0,0,0,0,1,0,11,8,8,0,7,6,4,14,10,4,9,12,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.10185185185185183,0.07407407407407407,0.07407407407407407,0.0,0.06481481481481481,0.05555555555555555,0.037037037037037035,0.12962962962962962,0.0925925925925926,0.037037037037037035,0.08333333333333333,0.1111111111111111,0.07407407407407407,0.05555555555555555,0.1851851851851852,0.3611111111111111,0.4537037037037037,0.0,2,85,1.2705882352941176,42.125,99.11764705882355,268.23549019607844,10,0.8333333333333334,1.1111111111111112,75.0,100.0,12,0.4,1.2,33.333333333333336,100.0,0,0.0,-0.0,0.0,-0.0,1,0.03448275862068965,1.0,3.4482758620689653,100.0,44,1.2571428571428571,1.375,91.42857142857143,100.0,23,1.2777777777777777,1.3529411764705883,90.27777777777777,95.58823529411764,0,0.0,-0.0,0.0,-0.0,31,0.5849056603773585,1.148148148148148,50.9433962264151,100.0,0.75,0.3333333333333333,0.0,0.03448275862068965,0.9142857142857144,0.9444444444444444,0.0,0.5094339622641509,35.655503511431355,60.3926089487234,26.79927797497332,0.0,3.1664525632399614,74.4781876826383,78.61079296384167,0.0,41.79670795803418
35,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,7,2,12,33,101,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02958579881656805,0.01183431952662722,0.01183431952662722,0.04142011834319527,0.01183431952662722,0.07100591715976333,0.1952662721893491,0.5976331360946746,0.017751479289940832,0.01183431952662722,0.0,0.09467455621301776,0.9053254437869822,0.0,2,144,1.1736111111111112,69.64165,96.72451388888891,3.164930555555556,15,1.25,1.3636363636363635,91.66666666666669,100.0,38,1.2666666666666666,1.3571428571428572,90.0,96.42857142857143,12,0.8571428571428571,1.2,64.28571428571429,90.0,30,1.0344827586206895,1.25,77.01137931034481,93.05541666666666,30,0.8571428571428571,1.0,81.28571428571429,94.83333333333331,13,0.7222222222222222,1.0833333333333333,66.66666666666667,100.0,26,0.8125,1.181818181818182,68.75,100.0,31,0.5849056603773585,1.148148148148148,50.0,98.14814814814815,0.9166666666666666,0.9333333333333332,0.7142857142857143,0.8275862068965517,0.8571428571428571,0.6666666666666666,0.6875,0.5094339622641509,63.2087668858838,74.81537378148123,76.4255145473373,59.16941178454532,72.08218796986304,68.94664655269642,55.15909272670778,57.38294705392114,41.688960670518085
36,283,0,0,0,0,0,0,0,0,2,8,37,27,3,4,15,25,20,17,2,5,29,68,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00706713780918728,0.02826855123674912,0.13074204946996468,0.09540636042402828,0.01060070671378092,0.01413427561837456,0.0530035335689046,0.08833922261484099,0.0706713780918728,0.060070671378091876,0.00706713780918728,0.0176678445229682,0.10247349823321557,0.2402826855123675,0.0706713780918728,0.00353356890459364,0.2614840989399293,0.2968197879858657,0.441696113074205,0.0,2,200,1.415,100.0,100.0,337.0053333333332,15,1.25,1.25,100.0,100.0,38,1.2666666666666666,1.2666666666666666,100.0,100.0,15,1.0714285714285714,1.0714285714285714,100.0,100.0,41,1.4137931034482758,1.4137931034482758,100.0,100.0,42,1.2,1.2,100.0,100.0,23,1.2777777777777777,1.2777777777777777,100.0,100.0,48,1.5,1.5,100.0,100.0,85,1.6037735849056605,1.6037735849056605,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.04441463837065,82.29140373778381,84.06141512696037,90.12470438754734,88.71363112913455,81.77525876015213,84.49560571925068,84.33104557415895,84.56225267197748
37,213,9,6,13,7,14,6,7,7,5,10,18,8,1,2,3,1,4,6,6,28,25,8,7,12,0.04225352112676056,0.028169014084507043,0.061032863849765265,0.03286384976525822,0.06572769953051644,0.028169014084507043,0.03286384976525822,0.03286384976525822,0.023474178403755867,0.046948356807511735,0.08450704225352113,0.03755868544600939,0.004694835680751174,0.009389671361502348,0.014084507042253518,0.004694835680751174,0.018779342723004692,0.028169014084507043,0.028169014084507043,0.13145539906103287,0.11737089201877934,0.03755868544600939,0.03286384976525822,0.056338028169014086,0.2863849765258216,0.07981220657276995,0.40375586854460094,0.23004694835680756,2,200,1.065,100.0,100.0,79.42866666666666,13,1.0833333333333333,1.0833333333333333,100.0,100.0,31,1.0333333333333334,1.0333333333333334,100.0,100.0,14,1.0,1.0,100.0,100.0,33,1.137931034482759,1.137931034482759,100.0,100.0,37,1.0571428571428572,1.0571428571428572,100.0,100.0,20,1.1111111111111112,1.1111111111111112,100.0,100.0,32,1.0,1.0,100.0,100.0,56,1.0566037735849056,1.0566037735849056,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.04441463837065,82.29140373778381,84.06141512696037,90.12470438754734,88.71363112913455,81.77525876015213,84.49560571925068,84.33104557415895,84.56225267197748
38,222,10,24,0,0,0,0,0,0,0,0,0,10,10,4,18,18,5,0,34,33,46,4,2,4,0.045045045045045036,0.10810810810810813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045045045045045036,0.045045045045045036,0.018018018018018014,0.08108108108108109,0.08108108108108109,0.022522522522522518,0.0,0.15315315315315314,0.14864864864864866,0.2072072072072072,0.018018018018018014,0.009009009009009007,0.018018018018018014,0.045045045045045036,0.2477477477477477,0.5540540540540542,0.15315315315315314,2,200,1.11,92.3897,92.3897,139.07233333333335,12,1.0,1.0,100.0,100.0,34,1.1333333333333333,1.1333333333333333,97.33333333333331,97.33333333333331,15,1.0714285714285714,1.0714285714285714,87.85714285714286,87.85714285714286,33,1.137931034482759,1.137931034482759,82.18413793103448,82.18413793103448,43,1.2285714285714286,1.2285714285714286,92.09514285714287,92.09514285714287,21,1.1666666666666667,1.1666666666666667,100.0,100.0,33,1.03125,1.03125,83.9284375,83.9284375,57,1.0754716981132075,1.0754716981132075,99.16150943396224,99.16150943396224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.57409971233022,82.29140373778381,82.98760833566938,85.75150967438493,85.44830825552995,80.8552186829802,84.49560571925068,82.3775957217845,84.38554757125831
