id,uploadSum,0to1,1to2,2to3,3to4,4to5,5to6,6to7,7to8,8to9,9to10,10to11,11to12,12to13,13to14,14to15,15to16,16to17,17to18,18to19,19to20,20to21,21to22,22to23,23to24,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate
199,210,0,0,0,0,0,0,0,0,6,36,19,9,5,0,1,1,14,27,10,24,33,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.17142857142857143,0.09047619047619047,0.04285714285714286,0.023809523809523808,0.0,0.004761904761904762,0.004761904761904762,0.06666666666666667,0.12857142857142856,0.047619047619047616,0.11428571428571428,0.15714285714285714,0.10952380952380952,0.009523809523809525,0.0
200,280,1,0,0,0,0,0,0,0,1,24,20,15,2,0,2,10,28,20,10,20,18,33,58,18,0.0035714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035714285714285713,0.08571428571428572,0.07142857142857142,0.05357142857142857,0.007142857142857143,0.0,0.007142857142857143,0.03571428571428571,0.1,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.06428571428571428,0.11785714285714285,0.20714285714285716,0.06428571428571428
201,189,0,0,0,0,0,0,0,0,0,0,35,9,7,11,12,6,47,14,3,3,12,8,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.047619047619047616,0.037037037037037035,0.0582010582010582,0.06349206349206349,0.031746031746031744,0.24867724867724866,0.07407407407407407,0.015873015873015872,0.015873015873015872,0.06349206349206349,0.042328042328042326,0.06349206349206349,0.05291005291005291
202,382,0,0,0,0,0,0,0,0,0,0,0,17,24,11,10,47,47,53,21,10,71,44,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04450261780104712,0.06282722513089005,0.028795811518324606,0.02617801047120419,0.12303664921465969,0.12303664921465969,0.1387434554973822,0.0549738219895288,0.02617801047120419,0.18586387434554974,0.11518324607329843,0.06544502617801047,0.005235602094240838
203,288,0,0,0,0,0,0,0,0,5,14,51,48,22,3,1,20,17,31,22,11,11,14,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.04861111111111111,0.17708333333333334,0.16666666666666666,0.0763888888888889,0.010416666666666666,0.003472222222222222,0.06944444444444445,0.059027777777777776,0.1076388888888889,0.0763888888888889,0.03819444444444445,0.03819444444444445,0.04861111111111111,0.04861111111111111,0.013888888888888888
204,340,18,5,0,0,0,0,0,0,0,8,1,19,24,3,3,23,55,31,56,10,7,35,29,13,0.052941176470588235,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0029411764705882353,0.05588235294117647,0.07058823529411765,0.008823529411764706,0.008823529411764706,0.06764705882352941,0.16176470588235295,0.09117647058823529,0.16470588235294117,0.029411764705882353,0.020588235294117647,0.10294117647058823,0.08529411764705883,0.03823529411764706
205,653,88,0,0,0,0,0,0,0,35,93,91,104,2,0,5,24,21,40,3,22,22,29,36,38,0.13476263399693722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05359877488514548,0.14241960183767227,0.13935681470137826,0.15926493108728942,0.0030627871362940277,0.0,0.007656967840735069,0.036753445635528334,0.03215926493108729,0.06125574272588055,0.004594180704441042,0.033690658499234305,0.033690658499234305,0.0444104134762634,0.055130168453292494,0.05819295558958652
206,214,0,1,0,0,0,0,0,0,0,0,1,8,19,0,1,8,20,34,15,0,8,36,47,16,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.037383177570093455,0.08878504672897196,0.0,0.004672897196261682,0.037383177570093455,0.09345794392523364,0.1588785046728972,0.07009345794392523,0.0,0.037383177570093455,0.16822429906542055,0.21962616822429906,0.07476635514018691
207,251,12,7,0,0,0,0,0,0,4,7,12,30,6,2,9,12,18,18,10,34,28,7,14,21,0.04780876494023904,0.027888446215139442,0.0,0.0,0.0,0.0,0.0,0.0,0.01593625498007968,0.027888446215139442,0.04780876494023904,0.11952191235059761,0.02390438247011952,0.00796812749003984,0.035856573705179286,0.04780876494023904,0.07171314741035857,0.07171314741035857,0.0398406374501992,0.13545816733067728,0.11155378486055777,0.027888446215139442,0.055776892430278883,0.08366533864541832
208,297,33,8,11,0,0,0,0,0,0,3,0,3,14,17,12,11,10,12,31,5,17,35,43,32,0.1111111111111111,0.026936026936026935,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.010101010101010102,0.04713804713804714,0.05723905723905724,0.04040404040404041,0.037037037037037035,0.03367003367003367,0.04040404040404041,0.10437710437710437,0.016835016835016835,0.05723905723905724,0.11784511784511785,0.1447811447811448,0.10774410774410774
209,228,0,0,0,0,0,0,0,0,0,7,11,11,6,22,4,26,27,27,8,15,25,19,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03070175438596491,0.04824561403508772,0.04824561403508772,0.02631578947368421,0.09649122807017543,0.017543859649122806,0.11403508771929824,0.11842105263157894,0.11842105263157894,0.03508771929824561,0.06578947368421052,0.10964912280701754,0.08333333333333333,0.07017543859649122,0.017543859649122806
210,224,0,0,0,0,0,0,0,0,17,61,33,42,9,0,3,19,7,5,0,12,4,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07589285714285714,0.27232142857142855,0.14732142857142858,0.1875,0.04017857142857143,0.0,0.013392857142857142,0.08482142857142858,0.03125,0.022321428571428572,0.0,0.05357142857142857,0.017857142857142856,0.044642857142857144,0.004464285714285714,0.004464285714285714
211,230,0,0,0,0,0,0,0,0,9,7,5,12,1,38,10,18,22,46,50,2,1,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391304347826087,0.030434782608695653,0.021739130434782608,0.05217391304347826,0.004347826086956522,0.16521739130434782,0.043478260869565216,0.0782608695652174,0.09565217391304348,0.2,0.21739130434782608,0.008695652173913044,0.004347826086956522,0.0391304347826087,0.0,0.0
212,255,0,0,0,0,0,0,0,0,0,4,12,2,1,12,10,5,10,1,1,28,105,37,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.047058823529411764,0.00784313725490196,0.00392156862745098,0.047058823529411764,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.00392156862745098,0.00392156862745098,0.10980392156862745,0.4117647058823529,0.1450980392156863,0.10196078431372549,0.00392156862745098
213,1214,61,64,10,57,48,0,0,7,42,47,66,78,68,57,135,166,91,14,61,91,2,4,12,33,0.05024711696869852,0.05271828665568369,0.008237232289950576,0.04695222405271829,0.039538714991762765,0.0,0.0,0.005766062602965404,0.03459637561779242,0.03871499176276771,0.054365733113673806,0.0642504118616145,0.05601317957166392,0.04695222405271829,0.11120263591433278,0.13673805601317957,0.07495881383855024,0.011532125205930808,0.05024711696869852,0.07495881383855024,0.0016474464579901153,0.0032948929159802307,0.009884678747940691,0.027182866556836903
214,1004,24,35,45,30,11,0,0,0,34,43,58,56,20,53,13,1,4,37,31,39,144,83,137,106,0.02390438247011952,0.0348605577689243,0.044820717131474105,0.029880478087649404,0.010956175298804782,0.0,0.0,0.0,0.03386454183266932,0.04282868525896414,0.05776892430278884,0.055776892430278883,0.0199203187250996,0.052788844621513946,0.012948207171314742,0.00099601593625498,0.00398406374501992,0.036852589641434265,0.030876494023904383,0.03884462151394422,0.14342629482071714,0.08266932270916334,0.13645418326693226,0.10557768924302789
215,598,26,14,68,27,19,4,0,0,0,0,0,2,4,10,10,15,29,79,17,28,65,60,64,57,0.043478260869565216,0.023411371237458192,0.11371237458193979,0.0451505016722408,0.03177257525083612,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,0.0033444816053511705,0.006688963210702341,0.016722408026755852,0.016722408026755852,0.02508361204013378,0.048494983277591976,0.13210702341137123,0.028428093645484948,0.046822742474916385,0.10869565217391304,0.10033444816053512,0.10702341137123746,0.09531772575250837
216,415,1,0,0,0,0,0,0,0,7,13,36,27,23,8,3,19,37,46,40,53,27,28,27,20,0.0024096385542168677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016867469879518072,0.03132530120481928,0.08674698795180723,0.06506024096385542,0.05542168674698795,0.01927710843373494,0.007228915662650603,0.04578313253012048,0.0891566265060241,0.1108433734939759,0.0963855421686747,0.12771084337349398,0.06506024096385542,0.06746987951807229,0.06506024096385542,0.04819277108433735
217,215,0,0,0,0,0,0,0,0,0,2,1,8,11,16,13,26,32,16,30,35,18,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009302325581395349,0.004651162790697674,0.037209302325581395,0.05116279069767442,0.07441860465116279,0.06046511627906977,0.12093023255813953,0.14883720930232558,0.07441860465116279,0.13953488372093023,0.16279069767441862,0.08372093023255814,0.03255813953488372,0.0,0.0
218,303,36,39,31,2,0,0,0,0,0,0,0,18,16,17,8,8,4,8,31,8,9,13,25,30,0.1188118811881188,0.12871287128712872,0.10231023102310231,0.006600660066006601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594059405940594,0.052805280528052806,0.056105610561056105,0.026402640264026403,0.026402640264026403,0.013201320132013201,0.026402640264026403,0.10231023102310231,0.026402640264026403,0.0297029702970297,0.0429042904290429,0.08250825082508251,0.09900990099009901
219,232,17,0,0,0,0,0,0,0,0,1,6,13,4,1,2,2,3,12,0,14,32,31,39,55,0.07327586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.02586206896551724,0.05603448275862069,0.017241379310344827,0.004310344827586207,0.008620689655172414,0.008620689655172414,0.01293103448275862,0.05172413793103448,0.0,0.0603448275862069,0.13793103448275862,0.1336206896551724,0.16810344827586207,0.23706896551724138
220,1100,4,0,0,0,0,0,0,0,0,14,40,25,89,29,0,13,45,58,91,94,147,202,124,125,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012727272727272728,0.03636363636363636,0.022727272727272728,0.0809090909090909,0.026363636363636363,0.0,0.011818181818181818,0.04090909090909091,0.05272727272727273,0.08272727272727273,0.08545454545454545,0.13363636363636364,0.18363636363636363,0.11272727272727273,0.11363636363636363
221,127,6,7,5,0,0,0,0,0,0,0,0,0,0,0,8,14,14,5,13,9,16,12,5,13,0.047244094488188976,0.05511811023622047,0.03937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299212598425197,0.11023622047244094,0.11023622047244094,0.03937007874015748,0.10236220472440945,0.07086614173228346,0.12598425196850394,0.09448818897637795,0.03937007874015748,0.10236220472440945
222,333,6,4,0,0,0,0,0,0,1,3,9,8,8,15,12,3,9,11,3,39,39,43,59,61,0.018018018018018018,0.012012012012012012,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003003,0.009009009009009009,0.02702702702702703,0.024024024024024024,0.024024024024024024,0.04504504504504504,0.036036036036036036,0.009009009009009009,0.02702702702702703,0.03303303303303303,0.009009009009009009,0.11711711711711711,0.11711711711711711,0.12912912912912913,0.17717717717717718,0.1831831831831832
223,679,2,0,0,0,0,0,0,0,5,55,26,74,27,0,0,24,52,40,43,23,59,61,67,121,0.0029455081001472753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007363770250368188,0.08100147275405008,0.03829160530191458,0.10898379970544919,0.039764359351988215,0.0,0.0,0.035346097201767304,0.07658321060382917,0.05891016200294551,0.06332842415316642,0.033873343151693665,0.08689248895434462,0.0898379970544919,0.09867452135493372,0.17820324005891017
224,955,12,0,0,0,0,0,0,0,0,15,37,21,49,53,51,63,71,32,36,73,131,97,130,84,0.012565445026178011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015706806282722512,0.0387434554973822,0.02198952879581152,0.05130890052356021,0.05549738219895288,0.05340314136125655,0.06596858638743455,0.0743455497382199,0.033507853403141365,0.03769633507853403,0.07643979057591622,0.13717277486910995,0.10157068062827225,0.13612565445026178,0.08795811518324607
225,362,13,0,0,0,0,0,0,0,0,7,34,33,20,23,13,15,22,25,38,12,34,20,20,33,0.03591160220994475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019337016574585635,0.09392265193370165,0.09116022099447514,0.055248618784530384,0.06353591160220995,0.03591160220994475,0.04143646408839779,0.06077348066298342,0.06906077348066299,0.10497237569060773,0.03314917127071823,0.09392265193370165,0.055248618784530384,0.055248618784530384,0.09116022099447514
226,216,4,0,0,0,0,0,0,0,0,0,13,1,0,0,0,3,1,2,1,6,8,28,36,113,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06018518518518518,0.004629629629629629,0.0,0.0,0.0,0.013888888888888888,0.004629629629629629,0.009259259259259259,0.004629629629629629,0.027777777777777776,0.037037037037037035,0.12962962962962962,0.16666666666666666,0.5231481481481481
227,309,0,0,0,0,0,0,0,7,2,3,25,12,20,13,7,12,35,38,26,28,30,50,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022653721682847898,0.006472491909385114,0.009708737864077669,0.08090614886731391,0.038834951456310676,0.06472491909385113,0.042071197411003236,0.022653721682847898,0.038834951456310676,0.11326860841423948,0.12297734627831715,0.08414239482200647,0.09061488673139159,0.0970873786407767,0.16181229773462782,0.003236245954692557,0.0
229,572,22,0,0,0,0,0,0,0,0,3,53,84,43,76,36,31,62,4,0,18,9,26,48,57,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005244755244755245,0.09265734265734266,0.14685314685314685,0.07517482517482517,0.13286713286713286,0.06293706293706294,0.05419580419580419,0.10839160839160839,0.006993006993006993,0.0,0.03146853146853147,0.015734265734265736,0.045454545454545456,0.08391608391608392,0.09965034965034965
230,85,0,0,0,0,0,0,0,0,0,0,6,12,3,0,0,0,1,0,7,5,0,5,15,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058823529411765,0.1411764705882353,0.03529411764705882,0.0,0.0,0.0,0.011764705882352941,0.0,0.08235294117647059,0.058823529411764705,0.0,0.058823529411764705,0.17647058823529413,0.36470588235294116
231,45,4,2,0,0,0,0,0,0,0,0,0,1,2,3,6,9,6,2,0,0,4,0,3,3,0.08888888888888889,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.13333333333333333,0.2,0.13333333333333333,0.044444444444444446,0.0,0.0,0.08888888888888889,0.0,0.06666666666666667,0.06666666666666667
232,598,5,0,0,0,0,0,0,0,6,4,40,82,60,74,74,74,31,32,2,23,34,22,12,23,0.008361204013377926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010033444816053512,0.006688963210702341,0.06688963210702341,0.13712374581939799,0.10033444816053512,0.12374581939799331,0.12374581939799331,0.12374581939799331,0.051839464882943144,0.05351170568561873,0.0033444816053511705,0.038461538461538464,0.056856187290969896,0.03678929765886288,0.020066889632107024,0.038461538461538464
233,295,9,8,1,0,0,0,0,0,0,0,0,0,10,14,18,7,9,11,14,34,41,68,18,33,0.030508474576271188,0.02711864406779661,0.003389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.04745762711864407,0.061016949152542375,0.023728813559322035,0.030508474576271188,0.03728813559322034,0.04745762711864407,0.1152542372881356,0.13898305084745763,0.2305084745762712,0.061016949152542375,0.11186440677966102
234,239,0,0,0,0,0,0,0,0,9,15,37,17,4,13,17,16,15,8,13,20,13,39,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03765690376569038,0.06276150627615062,0.15481171548117154,0.07112970711297072,0.016736401673640166,0.05439330543933055,0.07112970711297072,0.06694560669456066,0.06276150627615062,0.03347280334728033,0.05439330543933055,0.08368200836820083,0.05439330543933055,0.16317991631799164,0.012552301255230125,0.0
235,399,66,29,6,0,0,0,0,0,0,0,4,6,11,16,11,45,12,4,11,18,34,51,27,48,0.16541353383458646,0.07268170426065163,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010025062656641603,0.015037593984962405,0.02756892230576441,0.040100250626566414,0.02756892230576441,0.11278195488721804,0.03007518796992481,0.010025062656641603,0.02756892230576441,0.045112781954887216,0.08521303258145363,0.12781954887218044,0.06766917293233082,0.12030075187969924
236,198,12,6,0,0,0,0,0,0,0,0,3,5,7,8,8,5,11,16,10,22,26,17,23,19,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.025252525252525252,0.03535353535353535,0.04040404040404041,0.04040404040404041,0.025252525252525252,0.05555555555555555,0.08080808080808081,0.050505050505050504,0.1111111111111111,0.13131313131313133,0.08585858585858586,0.11616161616161616,0.09595959595959595
237,177,13,15,1,0,0,0,0,0,0,0,0,2,10,1,3,16,8,3,10,5,13,23,14,40,0.07344632768361582,0.0847457627118644,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011299435028248588,0.05649717514124294,0.005649717514124294,0.01694915254237288,0.0903954802259887,0.04519774011299435,0.01694915254237288,0.05649717514124294,0.02824858757062147,0.07344632768361582,0.12994350282485875,0.07909604519774012,0.22598870056497175
238,261,20,16,1,0,0,0,0,0,0,6,13,13,14,8,9,19,12,10,20,13,17,27,28,15,0.07662835249042145,0.06130268199233716,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.04980842911877394,0.04980842911877394,0.05363984674329502,0.03065134099616858,0.034482758620689655,0.07279693486590039,0.04597701149425287,0.038314176245210725,0.07662835249042145,0.04980842911877394,0.06513409961685823,0.10344827586206896,0.10727969348659004,0.05747126436781609
239,252,0,0,0,0,0,0,3,17,20,16,14,6,7,8,26,15,22,11,11,17,19,29,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.06746031746031746,0.07936507936507936,0.06349206349206349,0.05555555555555555,0.023809523809523808,0.027777777777777776,0.031746031746031744,0.10317460317460317,0.05952380952380952,0.0873015873015873,0.04365079365079365,0.04365079365079365,0.06746031746031746,0.07539682539682539,0.11507936507936507,0.04365079365079365,0.0
240,131,0,0,0,0,0,0,0,0,1,0,0,8,0,0,3,11,12,14,4,7,27,35,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.061068702290076333,0.0,0.0,0.022900763358778626,0.08396946564885496,0.0916030534351145,0.10687022900763359,0.030534351145038167,0.05343511450381679,0.20610687022900764,0.26717557251908397,0.05343511450381679,0.015267175572519083
241,821,6,0,0,0,0,0,0,0,41,139,96,43,10,1,0,23,30,39,51,49,13,96,101,83,0.007308160779537149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049939098660170524,0.16930572472594396,0.11693057247259439,0.05237515225334957,0.012180267965895249,0.001218026796589525,0.0,0.028014616321559074,0.03654080389768575,0.047503045066991476,0.06211936662606577,0.05968331303288672,0.015834348355663823,0.11693057247259439,0.12302070645554203,0.10109622411693057
242,235,2,0,0,0,0,0,0,0,0,0,3,28,21,5,5,13,27,21,23,17,17,31,20,2,0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01276595744680851,0.11914893617021277,0.08936170212765958,0.02127659574468085,0.02127659574468085,0.05531914893617021,0.1148936170212766,0.08936170212765958,0.09787234042553192,0.07234042553191489,0.07234042553191489,0.13191489361702127,0.0851063829787234,0.00851063829787234
243,214,9,0,0,0,0,0,0,0,0,1,0,0,2,25,40,42,26,17,14,3,2,8,14,11,0.04205607476635514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.009345794392523364,0.11682242990654206,0.18691588785046728,0.19626168224299065,0.12149532710280374,0.0794392523364486,0.06542056074766354,0.014018691588785047,0.009345794392523364,0.037383177570093455,0.06542056074766354,0.0514018691588785
244,218,0,0,0,0,0,0,2,19,18,16,18,14,10,3,17,28,7,14,16,10,11,9,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0871559633027523,0.08256880733944955,0.07339449541284404,0.08256880733944955,0.06422018348623854,0.045871559633027525,0.013761467889908258,0.0779816513761468,0.12844036697247707,0.03211009174311927,0.06422018348623854,0.07339449541284404,0.045871559633027525,0.05045871559633028,0.04128440366972477,0.022935779816513763,0.0045871559633027525
245,334,0,0,0,0,0,0,0,1,9,18,13,19,13,15,9,28,26,25,34,31,24,28,23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029940119760479044,0.02694610778443114,0.05389221556886228,0.038922155688622756,0.05688622754491018,0.038922155688622756,0.04491017964071856,0.02694610778443114,0.08383233532934131,0.07784431137724551,0.0748502994011976,0.10179640718562874,0.09281437125748503,0.0718562874251497,0.08383233532934131,0.0688622754491018,0.05389221556886228
246,244,6,20,10,0,1,0,0,0,5,1,21,60,11,9,12,18,9,12,23,13,1,5,7,0,0.02459016393442623,0.08196721311475409,0.040983606557377046,0.0,0.004098360655737705,0.0,0.0,0.0,0.020491803278688523,0.004098360655737705,0.0860655737704918,0.2459016393442623,0.045081967213114756,0.036885245901639344,0.04918032786885246,0.07377049180327869,0.036885245901639344,0.04918032786885246,0.0942622950819672,0.05327868852459016,0.004098360655737705,0.020491803278688523,0.028688524590163935,0.0
247,177,13,2,1,0,0,0,0,0,0,0,10,2,11,2,12,6,3,3,4,10,28,20,28,22,0.07344632768361582,0.011299435028248588,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05649717514124294,0.011299435028248588,0.062146892655367235,0.011299435028248588,0.06779661016949153,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.022598870056497175,0.05649717514124294,0.15819209039548024,0.11299435028248588,0.15819209039548024,0.12429378531073447
248,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,15,186,12,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,0.03896103896103896,0.06493506493506493,0.8051948051948052,0.05194805194805195,0.0,0.0,0.030303030303030304,0.0,0.0
249,162,0,0,0,0,0,0,0,2,5,14,29,27,9,2,6,24,14,13,2,1,4,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.030864197530864196,0.08641975308641975,0.17901234567901234,0.16666666666666666,0.05555555555555555,0.012345679012345678,0.037037037037037035,0.14814814814814814,0.08641975308641975,0.08024691358024691,0.012345679012345678,0.006172839506172839,0.024691358024691357,0.04938271604938271,0.012345679012345678,0.0
250,239,0,0,0,0,0,0,0,0,0,25,11,9,8,8,5,47,36,19,18,17,16,9,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10460251046025104,0.04602510460251046,0.03765690376569038,0.03347280334728033,0.03347280334728033,0.02092050209205021,0.19665271966527198,0.1506276150627615,0.0794979079497908,0.07531380753138076,0.07112970711297072,0.06694560669456066,0.03765690376569038,0.0,0.04602510460251046
251,178,5,0,0,0,0,0,0,0,0,0,17,13,15,10,15,33,2,12,2,11,39,1,0,3,0.028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09550561797752809,0.07303370786516854,0.08426966292134831,0.056179775280898875,0.08426966292134831,0.1853932584269663,0.011235955056179775,0.06741573033707865,0.011235955056179775,0.06179775280898876,0.21910112359550563,0.0056179775280898875,0.0,0.016853932584269662
252,171,0,0,0,0,0,0,0,0,5,21,18,5,8,26,6,4,12,17,8,9,4,17,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029239766081871343,0.12280701754385964,0.10526315789473684,0.029239766081871343,0.04678362573099415,0.15204678362573099,0.03508771929824561,0.023391812865497075,0.07017543859649122,0.09941520467836257,0.04678362573099415,0.05263157894736842,0.023391812865497075,0.09941520467836257,0.03508771929824561,0.029239766081871343
253,313,1,0,0,0,0,0,0,0,0,10,10,22,8,0,8,13,55,58,0,11,25,29,51,12,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194888178913738,0.03194888178913738,0.07028753993610223,0.025559105431309903,0.0,0.025559105431309903,0.04153354632587859,0.1757188498402556,0.1853035143769968,0.0,0.03514376996805112,0.07987220447284345,0.0926517571884984,0.16293929712460065,0.038338658146964855
255,213,7,0,0,0,0,0,0,0,0,0,7,13,10,37,29,16,21,18,8,3,2,7,16,19,0.03286384976525822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03286384976525822,0.06103286384976526,0.046948356807511735,0.17370892018779344,0.13615023474178403,0.07511737089201878,0.09859154929577464,0.08450704225352113,0.03755868544600939,0.014084507042253521,0.009389671361502348,0.03286384976525822,0.07511737089201878,0.0892018779342723
256,176,28,27,7,2,0,0,0,0,0,1,4,11,6,5,2,2,6,11,9,5,6,14,22,8,0.1590909090909091,0.1534090909090909,0.03977272727272727,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.022727272727272728,0.0625,0.03409090909090909,0.028409090909090908,0.011363636363636364,0.011363636363636364,0.03409090909090909,0.0625,0.05113636363636364,0.028409090909090908,0.03409090909090909,0.07954545454545454,0.125,0.045454545454545456
257,167,16,22,2,0,0,0,0,0,0,7,6,6,4,2,1,9,12,12,7,17,28,9,2,5,0.09580838323353294,0.1317365269461078,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.041916167664670656,0.03592814371257485,0.03592814371257485,0.023952095808383235,0.011976047904191617,0.005988023952095809,0.05389221556886228,0.0718562874251497,0.0718562874251497,0.041916167664670656,0.10179640718562874,0.16766467065868262,0.05389221556886228,0.011976047904191617,0.029940119760479042
258,397,0,0,0,0,0,0,0,0,0,10,13,26,7,36,10,33,61,1,8,26,30,60,59,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02518891687657431,0.0327455919395466,0.0654911838790932,0.017632241813602016,0.0906801007556675,0.02518891687657431,0.08312342569269521,0.15365239294710328,0.0025188916876574307,0.020151133501259445,0.0654911838790932,0.07556675062972293,0.15113350125944586,0.1486146095717884,0.042821158690176324
260,181,16,3,0,0,0,0,0,0,0,0,5,16,19,7,13,2,3,2,6,16,19,9,12,33,0.08839779005524862,0.016574585635359115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027624309392265192,0.08839779005524862,0.10497237569060773,0.03867403314917127,0.0718232044198895,0.011049723756906077,0.016574585635359115,0.011049723756906077,0.03314917127071823,0.08839779005524862,0.10497237569060773,0.049723756906077346,0.06629834254143646,0.18232044198895028
261,28,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2,6,4,7,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.25
262,126,6,0,0,0,0,0,0,0,7,7,5,3,8,21,7,11,1,14,11,0,0,3,5,17,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.03968253968253968,0.023809523809523808,0.06349206349206349,0.16666666666666666,0.05555555555555555,0.0873015873015873,0.007936507936507936,0.1111111111111111,0.0873015873015873,0.0,0.0,0.023809523809523808,0.03968253968253968,0.1349206349206349
